datetime,GHI,Temperature,Relative Humidity,CAISO,grid_risk
2022-12-22 17:00:00,133,8.8,90.2,28334.99,0
2022-12-22 18:00:00,84,9.5,87.6,28167.89,0
2022-12-22 19:00:00,189,10.2,85.09,27746.4,0
2022-12-22 20:00:00,388,10.6,84.18,27293.71,0
2022-12-22 21:00:00,342,10.7,84.09,26518.49,0
2022-12-22 22:00:00,376,10.7,84.15,25220.05,0
2022-12-22 23:00:00,123,10.6,84.78,23651.65,0
2022-12-23 00:00:00,37,10.0,87.5,22662.58,0
2022-12-23 01:00:00,0,9.1,90.78,21972.48,0
2022-12-23 02:00:00,0,9.0,90.61,21815.63,0
2022-12-23 03:00:00,0,8.8,91.33,21869.22,0
2022-12-23 04:00:00,0,8.5,92.6,21973.42,0
2022-12-23 05:00:00,0,8.3,93.43,22594.66,0
2022-12-23 06:00:00,0,8.2,93.87,23963.0,0
2022-12-23 07:00:00,0,8.1,94.89,24481.56,0
2022-12-23 08:00:00,0,8.0,95.67,24980.28,0
2022-12-23 09:00:00,0,8.0,95.85,24346.07,0
2022-12-23 10:00:00,0,7.9,96.8,24024.73,0
2022-12-23 11:00:00,0,8.0,96.55,23203.65,0
2022-12-23 12:00:00,0,8.0,97.03,22635.4,0
2022-12-23 13:00:00,0,8.1,96.53,22740.59,0
2022-12-23 14:00:00,0,8.1,96.64,22892.86,0
2022-12-23 15:00:00,0,8.1,96.37,23165.34,0
2022-12-23 16:00:00,29,8.8,93.33,24444.9,0
2022-12-23 17:00:00,166,9.7,90.24,26497.63,0
2022-12-23 18:00:00,233,10.7,87.81,26538.45,0
2022-12-23 19:00:00,431,11.7,84.87,26108.47,0
2022-12-23 20:00:00,484,12.4,82.53,25700.99,0
2022-12-23 21:00:00,299,13.2,79.67,25214.41,0
2022-12-23 22:00:00,263,13.7,78.65,24249.38,0
2022-12-23 23:00:00,259,13.6,79.71,23297.59,0
2022-12-24 00:00:00,110,12.3,86.5,22391.28,0
2022-12-24 01:00:00,0,11.1,89.62,21580.5,0
2022-12-24 02:00:00,0,10.7,89.86,21062.96,0
2022-12-24 03:00:00,0,10.3,89.99,20790.33,0
2022-12-24 04:00:00,0,9.8,91.37,20662.13,0
2022-12-24 05:00:00,0,9.1,94.96,20986.03,0
2022-12-24 06:00:00,0,8.7,97.18,21842.82,0
2022-12-24 07:00:00,0,8.5,98.36,22475.74,0
2022-12-24 08:00:00,0,8.3,99.96,22873.59,0
2022-12-24 09:00:00,0,8.1,100.0,22553.31,0
2022-12-24 10:00:00,0,7.8,100.0,21764.62,0
2022-12-24 11:00:00,0,7.5,100.0,21023.4,0
2022-12-24 12:00:00,0,7.5,100.0,20432.05,0
2022-12-24 13:00:00,0,7.5,100.0,20428.08,0
2022-12-24 14:00:00,0,7.4,100.0,21283.6,0
2022-12-24 15:00:00,0,7.4,99.87,22299.59,0
2022-12-24 16:00:00,67,8.6,93.13,23534.48,0
2022-12-24 17:00:00,219,9.9,88.18,25257.46,0
2022-12-24 18:00:00,353,11.6,81.98,25244.67,0
2022-12-24 19:00:00,379,13.4,75.77,24522.43,0
2022-12-24 20:00:00,401,14.6,72.4,23812.99,0
2022-12-24 21:00:00,335,15.0,71.69,23512.41,0
2022-12-24 22:00:00,365,15.0,72.88,22666.06,0
2022-12-24 23:00:00,233,14.7,76.78,21800.39,0
2022-12-25 00:00:00,89,13.1,84.24,21213.27,0
2022-12-25 01:00:00,0,12.4,86.01,20479.46,0
2022-12-25 02:00:00,0,12.2,86.96,19979.06,0
2022-12-25 03:00:00,0,11.8,89.31,19654.6,0
2022-12-25 04:00:00,0,11.3,92.51,19717.45,0
2022-12-25 05:00:00,0,10.9,95.19,19915.94,0
2022-12-25 06:00:00,0,10.6,97.33,20409.9,0
2022-12-25 07:00:00,0,10.2,100.0,20910.77,0
2022-12-25 08:00:00,0,9.9,100.0,21529.58,0
2022-12-25 09:00:00,0,9.7,100.0,21204.49,0
2022-12-25 10:00:00,0,9.5,100.0,20894.99,0
2022-12-25 11:00:00,0,9.3,100.0,20025.28,0
2022-12-25 12:00:00,0,8.9,100.0,19431.25,0
2022-12-25 13:00:00,0,8.6,100.0,19362.61,0
2022-12-25 14:00:00,0,8.5,100.0,20080.33,0
2022-12-25 15:00:00,0,8.5,100.0,21223.33,0
2022-12-25 16:00:00,48,9.8,93.56,22493.62,0
2022-12-25 17:00:00,175,11.1,88.25,24107.71,0
2022-12-25 18:00:00,332,12.8,81.85,23961.91,0
2022-12-25 19:00:00,423,14.2,76.18,23650.55,0
2022-12-25 20:00:00,370,15.1,72.72,23479.59,0
2022-12-25 21:00:00,409,15.6,70.35,23240.47,0
2022-12-25 22:00:00,344,15.7,69.58,22363.46,0
2022-12-25 23:00:00,164,15.2,72.37,21295.39,0
2022-12-26 00:00:00,66,13.2,82.0,20616.5,0
2022-12-26 01:00:00,0,11.8,86.97,19846.64,0
2022-12-26 02:00:00,0,11.3,89.6,19676.15,0
2022-12-26 03:00:00,0,10.5,93.34,19687.99,0
2022-12-26 04:00:00,0,10.3,94.57,19830.48,0
2022-12-26 05:00:00,0,10.1,95.83,20470.37,0
2022-12-26 06:00:00,0,10.1,95.92,21088.99,0
2022-12-26 07:00:00,0,10.0,96.89,21672.71,0
2022-12-26 08:00:00,0,10.2,95.74,22166.59,0
2022-12-26 09:00:00,0,10.1,95.48,22133.27,0
2022-12-26 10:00:00,0,10.1,94.61,22538.09,0
2022-12-26 11:00:00,0,10.0,94.58,22715.76,0
2022-12-26 12:00:00,0,9.8,94.95,23057.44,0
2022-12-26 13:00:00,0,9.5,95.72,22714.49,0
2022-12-26 14:00:00,0,9.3,95.52,22577.04,0
2022-12-26 15:00:00,0,9.4,93.98,23160.6,0
2022-12-26 16:00:00,26,9.9,91.72,24424.38,0
2022-12-26 17:00:00,56,10.6,90.18,26130.17,0
2022-12-26 18:00:00,210,11.4,88.63,26014.03,0
2022-12-26 19:00:00,284,12.3,87.14,25672.72,0
2022-12-26 20:00:00,172,12.7,86.94,25156.37,0
2022-12-26 21:00:00,169,13.4,84.29,24464.83,0
2022-12-26 22:00:00,88,13.8,82.68,23400.96,0
2022-12-26 23:00:00,58,13.5,85.11,22348.68,0
2022-12-27 00:00:00,14,12.2,92.32,21611.46,0
2022-12-27 01:00:00,0,11.7,95.51,21315.24,0
2022-12-27 02:00:00,0,11.7,96.61,20826.09,0
2022-12-27 03:00:00,0,12.0,95.83,20661.05,0
2022-12-27 04:00:00,0,12.4,94.65,20899.04,0
2022-12-27 05:00:00,0,12.8,93.3,21370.27,0
2022-12-27 06:00:00,0,13.0,93.49,22674.09,0
2022-12-27 07:00:00,0,13.1,93.89,23850.75,0
2022-12-27 08:00:00,0,13.3,93.63,24864.08,0
2022-12-27 09:00:00,0,13.5,93.05,25402.03,0
2022-12-27 10:00:00,0,13.6,93.02,25912.06,0
2022-12-27 11:00:00,0,13.8,92.19,25975.1,0
2022-12-27 12:00:00,0,13.8,92.94,25671.24,0
2022-12-27 13:00:00,0,13.8,93.82,25512.38,0
2022-12-27 14:00:00,0,13.9,94.08,25708.29,0
2022-12-27 15:00:00,0,14.0,94.84,25626.49,0
2022-12-27 16:00:00,7,14.4,94.44,26255.33,0
2022-12-27 17:00:00,76,14.7,93.74,27562.64,0
2022-12-27 18:00:00,30,14.7,93.82,27424.12,0
2022-12-27 19:00:00,108,14.5,93.53,26985.68,0
2022-12-27 20:00:00,85,14.4,92.21,26214.59,0
2022-12-27 21:00:00,186,14.2,90.1,25275.65,0
2022-12-27 22:00:00,56,13.7,90.05,23989.46,0
2022-12-27 23:00:00,10,13.2,91.13,22618.16,0
2022-12-28 00:00:00,22,12.5,92.25,22286.19,0
2022-12-28 01:00:00,0,11.8,92.7,21678.22,0
2022-12-28 02:00:00,0,11.4,91.84,21113.83,0
2022-12-28 03:00:00,0,10.6,93.32,21090.98,0
2022-12-28 04:00:00,0,9.8,95.72,21196.08,0
2022-12-28 05:00:00,0,9.3,97.14,21754.98,0
2022-12-28 06:00:00,0,9.0,97.92,23051.8,0
2022-12-28 07:00:00,0,8.8,98.6,24051.35,0
2022-12-28 08:00:00,0,8.5,100.0,24214.33,0
2022-12-28 09:00:00,0,8.3,100.0,23422.38,0
2022-12-28 10:00:00,0,8.1,100.0,22532.77,0
2022-12-28 11:00:00,0,8.0,100.0,21913.88,0
2022-12-28 12:00:00,0,8.0,100.0,21766.31,0
2022-12-28 13:00:00,0,7.9,100.0,21322.85,0
2022-12-28 14:00:00,0,7.9,100.0,21896.23,0
2022-12-28 15:00:00,0,8.0,97.95,23388.79,0
2022-12-28 16:00:00,68,9.3,92.76,25148.13,0
2022-12-28 17:00:00,227,10.5,86.76,27604.78,0
2022-12-28 18:00:00,274,11.7,78.99,28415.76,0
2022-12-28 19:00:00,376,12.9,70.91,27907.33,0
2022-12-28 20:00:00,347,13.7,65.68,26707.65,0
2022-12-28 21:00:00,411,13.9,64.61,25390.44,0
2022-12-28 22:00:00,353,13.7,65.38,24060.33,0
2022-12-28 23:00:00,151,13.0,69.82,22702.01,0
2022-12-29 00:00:00,39,11.5,80.4,22343.07,0
2022-12-29 01:00:00,0,10.7,81.95,21942.47,0
2022-12-29 02:00:00,0,10.4,83.32,21480.12,0
2022-12-29 03:00:00,0,10.5,82.53,21200.51,0
2022-12-29 04:00:00,0,10.5,82.77,21438.4,0
2022-12-29 05:00:00,0,10.1,85.68,21949.52,0
2022-12-29 06:00:00,0,9.6,89.59,23464.68,0
2022-12-29 07:00:00,0,9.4,92.39,24296.25,0
2022-12-29 08:00:00,0,9.7,91.55,25171.47,0
2022-12-29 09:00:00,0,9.8,91.64,25540.1,0
2022-12-29 10:00:00,0,10.0,90.3,25591.37,0
2022-12-29 11:00:00,0,10.1,88.83,25872.83,0
2022-12-29 12:00:00,0,10.1,88.99,26371.9,0
2022-12-29 13:00:00,0,10.0,90.74,26379.05,0
2022-12-29 14:00:00,0,10.0,91.42,26371.92,0
2022-12-29 15:00:00,0,10.1,91.63,26179.7,0
2022-12-29 16:00:00,10,10.3,92.18,26649.52,0
2022-12-29 17:00:00,13,10.6,92.58,27884.84,0
2022-12-29 18:00:00,184,10.9,92.77,27559.82,0
2022-12-29 19:00:00,10,11.3,92.26,27021.95,0
2022-12-29 20:00:00,30,11.6,92.23,26316.77,0
2022-12-29 21:00:00,91,11.8,92.57,25536.56,0
2022-12-29 22:00:00,35,12.0,92.67,24119.48,0
2022-12-29 23:00:00,18,12.0,93.56,22918.2,0
2022-12-30 00:00:00,16,11.8,94.4,22279.26,0
2022-12-30 01:00:00,0,11.6,95.01,21588.5,0
2022-12-30 02:00:00,0,11.7,94.92,21267.05,0
2022-12-30 03:00:00,0,11.8,95.05,20624.77,0
2022-12-30 04:00:00,0,11.8,95.13,21024.69,0
2022-12-30 05:00:00,0,11.8,95.26,21596.91,0
2022-12-30 06:00:00,0,11.9,95.38,22740.84,0
2022-12-30 07:00:00,0,12.2,95.75,23494.14,0
2022-12-30 08:00:00,0,12.5,95.87,24176.53,0
2022-12-30 09:00:00,0,12.8,96.06,24185.44,0
2022-12-30 10:00:00,0,13.2,95.97,25004.5,0
2022-12-30 11:00:00,0,13.4,95.59,25093.95,0
2022-12-30 12:00:00,0,13.4,95.71,25441.36,0
2022-12-30 13:00:00,0,13.4,95.57,25372.44,0
2022-12-30 14:00:00,0,13.4,95.95,24967.98,0
2022-12-30 15:00:00,0,13.6,95.52,24690.67,0
2022-12-30 16:00:00,9,14.1,94.84,25287.36,0
2022-12-30 17:00:00,105,14.5,94.6,26775.42,0
2022-12-30 18:00:00,35,14.8,94.27,26520.51,0
2022-12-30 19:00:00,51,15.1,93.55,25926.91,0
2022-12-30 20:00:00,97,15.3,92.96,25325.37,0
2022-12-30 21:00:00,95,15.2,93.18,24636.7,0
2022-12-30 22:00:00,104,15.2,92.89,23449.95,0
2022-12-30 23:00:00,4,15.0,93.48,22415.84,0
2022-12-31 00:00:00,18,14.6,94.36,21508.5,0
2022-12-31 01:00:00,0,14.4,94.81,21057.06,0
2022-12-31 02:00:00,0,14.5,94.63,20744.69,0
2022-12-31 03:00:00,0,14.4,95.18,20452.86,0
2022-12-31 04:00:00,0,14.4,95.06,19923.2,0
2022-12-31 05:00:00,0,14.3,95.35,20264.03,0
2022-12-31 06:00:00,0,14.2,95.26,20886.04,0
2022-12-31 07:00:00,0,14.2,94.84,21403.35,0
2022-12-31 08:00:00,0,14.2,94.81,22291.65,0
2022-12-31 09:00:00,0,14.1,95.16,23030.5,0
2022-12-31 10:00:00,0,14.0,95.09,23844.38,0
2022-12-31 11:00:00,0,13.8,95.27,23971.17,0
2022-12-31 12:00:00,0,13.7,95.25,24312.5,0
2022-12-31 13:00:00,0,13.6,95.01,24229.34,0
2022-12-31 14:00:00,0,13.5,95.18,24148.88,0
2022-12-31 15:00:00,0,13.5,94.91,24505.98,0
2022-12-31 16:00:00,11,13.7,94.75,25190.19,0
2022-12-31 17:00:00,92,14.0,94.29,26331.38,0
2022-12-31 18:00:00,28,14.2,93.35,25901.87,0
2022-12-31 19:00:00,90,14.2,92.82,25088.45,0
2022-12-31 20:00:00,36,14.0,92.01,24321.73,0
2022-12-31 21:00:00,33,13.6,91.2,23733.54,0
2022-12-31 22:00:00,8,13.1,89.56,23020.37,0
2022-12-31 23:00:00,79,12.5,86.17,22048.65,0
2023-01-01 00:00:00,22,11.6,84.23,21302.16,0
2023-01-01 01:00:00,0,11.1,82.23,20803.75,0
2023-01-01 02:00:00,0,10.9,82.47,20300.08,0
2023-01-01 03:00:00,0,11.1,85.43,19914.92,0
2023-01-01 04:00:00,0,11.3,86.98,19975.84,0
2023-01-01 05:00:00,0,11.2,86.83,20273.69,0
2023-01-01 06:00:00,0,10.9,87.15,20534.58,0
2023-01-01 07:00:00,0,10.6,87.97,20510.88,0
2023-01-01 08:00:00,0,10.3,87.99,20179.97,0
2023-01-01 09:00:00,0,10.0,87.66,19656.01,0
2023-01-01 10:00:00,0,9.7,87.62,19470.04,0
2023-01-01 11:00:00,0,9.5,87.35,19457.42,0
2023-01-01 12:00:00,0,9.4,87.28,19387.63,0
2023-01-01 13:00:00,0,9.1,88.91,19667.86,0
2023-01-01 14:00:00,0,8.7,90.35,19714.66,0
2023-01-01 15:00:00,0,8.6,89.11,20678.83,0
2023-01-01 16:00:00,69,9.9,84.18,22265.24,0
2023-01-01 17:00:00,233,11.3,78.26,24651.33,0
2023-01-01 18:00:00,378,12.6,67.53,25032.33,0
2023-01-01 19:00:00,479,13.5,58.43,24982.91,0
2023-01-01 20:00:00,523,14.0,54.37,24511.19,0
2023-01-01 21:00:00,506,14.3,52.73,24156.39,0
2023-01-01 22:00:00,425,14.2,54.46,23218.0,0
2023-01-01 23:00:00,301,13.7,59.73,21892.01,0
2023-01-02 00:00:00,127,12.0,70.03,21491.97,0
2023-01-02 01:00:00,0,10.7,75.57,20777.42,0
2023-01-02 02:00:00,0,10.5,77.89,20325.21,0
2023-01-02 03:00:00,0,10.0,80.34,20330.48,0
2023-01-02 04:00:00,0,9.2,81.69,20513.84,0
2023-01-02 05:00:00,0,8.6,81.69,21457.61,0
2023-01-02 06:00:00,0,8.4,80.62,22593.99,0
2023-01-02 07:00:00,0,8.8,78.56,23029.78,0
2023-01-02 08:00:00,0,8.5,80.26,23119.44,0
2023-01-02 09:00:00,0,8.6,79.28,23577.23,0
2023-01-02 10:00:00,0,9.1,76.53,23699.13,0
2023-01-02 11:00:00,0,9.3,75.53,24503.54,0
2023-01-02 12:00:00,0,9.2,76.61,24653.09,0
2023-01-02 13:00:00,0,8.8,80.2,25394.77,0
2023-01-02 14:00:00,0,8.1,86.09,26048.14,0
2023-01-02 15:00:00,0,8.0,87.75,26127.19,0
2023-01-02 16:00:00,18,8.7,87.89,27180.2,0
2023-01-02 17:00:00,65,10.0,84.88,28426.1,0
2023-01-02 18:00:00,97,11.0,82.05,28249.13,0
2023-01-02 19:00:00,101,11.9,79.96,27573.57,0
2023-01-02 20:00:00,89,12.2,80.99,26723.24,0
2023-01-02 21:00:00,70,11.9,80.89,25890.37,0
2023-01-02 22:00:00,42,11.3,83.99,24543.06,0
2023-01-02 23:00:00,27,10.8,87.54,23232.19,0
2023-01-03 00:00:00,8,10.3,90.59,22413.66,0
2023-01-03 01:00:00,0,9.9,92.47,21924.69,0
2023-01-03 02:00:00,0,9.8,92.68,21830.61,0
2023-01-03 03:00:00,0,9.6,93.36,21635.52,0
2023-01-03 04:00:00,0,9.5,93.39,21665.09,0
2023-01-03 05:00:00,0,9.3,93.93,22965.97,0
2023-01-03 06:00:00,0,8.9,94.64,24768.11,0
2023-01-03 07:00:00,0,8.6,94.76,26133.29,0
2023-01-03 08:00:00,0,8.1,96.0,27256.02,0
2023-01-03 09:00:00,0,7.8,96.12,27167.96,0
2023-01-03 10:00:00,0,7.6,96.11,27122.05,0
2023-01-03 11:00:00,0,7.5,96.09,26592.48,0
2023-01-03 12:00:00,0,7.5,95.71,26669.66,0
2023-01-03 13:00:00,0,7.7,94.43,26542.92,0
2023-01-03 14:00:00,0,8.0,93.24,26273.54,0
2023-01-03 15:00:00,0,8.3,92.49,26588.39,0
2023-01-03 16:00:00,18,9.4,90.26,27482.25,0
2023-01-03 17:00:00,62,10.6,86.97,28989.96,0
2023-01-03 18:00:00,86,11.7,83.1,28639.79,0
2023-01-03 19:00:00,102,12.4,79.77,28171.12,0
2023-01-03 20:00:00,136,12.9,77.48,27470.86,0
2023-01-03 21:00:00,139,13.3,75.68,26521.44,0
2023-01-03 22:00:00,111,13.3,76.27,24984.95,0
2023-01-03 23:00:00,101,12.7,82.77,23780.77,0
2023-01-04 00:00:00,60,11.7,86.16,23110.63,0
2023-01-04 01:00:00,0,10.7,86.22,22552.96,0
2023-01-04 02:00:00,0,10.4,87.23,22151.16,0
2023-01-04 03:00:00,0,10.1,88.1,21826.63,0
2023-01-04 04:00:00,0,9.5,89.7,22029.48,0
2023-01-04 05:00:00,0,9.3,90.29,22554.86,0
2023-01-04 06:00:00,0,9.1,90.66,24226.99,0
2023-01-04 07:00:00,0,8.7,91.87,25454.42,0
2023-01-04 08:00:00,0,8.6,91.58,26346.12,0
2023-01-04 09:00:00,0,8.6,91.65,26288.19,0
2023-01-04 10:00:00,0,9.1,90.01,26628.83,0
2023-01-04 11:00:00,0,9.7,89.49,26464.69,0
2023-01-04 12:00:00,0,10.1,89.09,26265.73,0
2023-01-04 13:00:00,0,10.4,89.03,26140.77,0
2023-01-04 14:00:00,0,10.8,88.58,25797.37,0
2023-01-04 15:00:00,0,11.2,88.36,25728.14,0
2023-01-04 16:00:00,6,11.8,87.03,26585.86,0
2023-01-04 17:00:00,10,12.4,85.3,28052.06,0
2023-01-04 18:00:00,19,12.9,83.9,27912.08,0
2023-01-04 19:00:00,27,13.5,83.39,27108.33,0
2023-01-04 20:00:00,31,14.3,83.51,26412.2,0
2023-01-04 21:00:00,32,15.0,83.95,25435.27,0
2023-01-04 22:00:00,27,15.3,84.6,23995.67,0
2023-01-04 23:00:00,20,15.3,84.19,23353.11,0
2023-01-05 00:00:00,9,14.9,84.05,22550.13,0
2023-01-05 01:00:00,0,14.5,84.75,22124.25,0
2023-01-05 02:00:00,0,14.0,87.83,21703.47,0
2023-01-05 03:00:00,0,13.8,89.95,21061.76,0
2023-01-05 04:00:00,0,13.8,90.64,20849.95,0
2023-01-05 05:00:00,0,13.9,89.99,21670.46,0
2023-01-05 06:00:00,0,13.7,90.87,23608.98,0
2023-01-05 07:00:00,0,13.5,91.1,25006.26,0
2023-01-05 08:00:00,0,13.3,89.58,25888.26,0
2023-01-05 09:00:00,0,13.3,87.13,26418.3,0
2023-01-05 10:00:00,0,13.2,86.38,27268.59,0
2023-01-05 11:00:00,0,13.2,87.05,27253.4,0
2023-01-05 12:00:00,0,13.2,88.57,27363.16,0
2023-01-05 13:00:00,0,13.1,89.7,26434.78,0
2023-01-05 14:00:00,0,12.9,90.0,25554.21,0
2023-01-05 15:00:00,0,12.5,90.98,25183.7,0
2023-01-05 16:00:00,5,12.3,90.9,25815.03,0
2023-01-05 17:00:00,9,12.3,90.92,27516.92,0
2023-01-05 18:00:00,13,12.7,89.4,27728.95,0
2023-01-05 19:00:00,17,13.2,84.06,27196.38,0
2023-01-05 20:00:00,25,13.3,79.31,26534.98,0
2023-01-05 21:00:00,25,13.1,78.06,25711.72,0
2023-01-05 22:00:00,20,12.8,78.69,24333.97,0
2023-01-05 23:00:00,13,12.5,80.54,22895.07,0
2023-01-06 00:00:00,8,11.7,85.42,22319.76,0
2023-01-06 01:00:00,0,10.8,88.61,21895.44,0
2023-01-06 02:00:00,0,10.4,89.9,21862.63,0
2023-01-06 03:00:00,0,10.2,90.54,21636.24,0
2023-01-06 04:00:00,0,9.9,91.49,21660.48,0
2023-01-06 05:00:00,0,9.4,93.66,22773.62,0
2023-01-06 06:00:00,0,9.4,93.69,24305.76,0
2023-01-06 07:00:00,0,9.9,92.35,25647.38,0
2023-01-06 08:00:00,0,10.3,91.34,25640.51,0
2023-01-06 09:00:00,0,10.4,91.18,24909.59,0
2023-01-06 10:00:00,0,10.5,90.67,23876.78,0
2023-01-06 11:00:00,0,10.5,90.85,23406.76,0
2023-01-06 12:00:00,0,10.5,90.9,22827.17,0
2023-01-06 13:00:00,0,10.6,90.2,22984.18,0
2023-01-06 14:00:00,0,10.7,89.74,23524.0,0
2023-01-06 15:00:00,0,10.9,89.14,23588.84,0
2023-01-06 16:00:00,17,11.5,87.69,25093.01,0
2023-01-06 17:00:00,74,12.3,84.54,27085.53,0
2023-01-06 18:00:00,145,13.1,81.07,26993.92,0
2023-01-06 19:00:00,237,14.0,76.11,26553.77,0
2023-01-06 20:00:00,315,14.4,74.74,26099.38,0
2023-01-06 21:00:00,334,14.7,74.03,25453.49,0
2023-01-06 22:00:00,288,14.6,75.11,24216.27,0
2023-01-06 23:00:00,214,14.2,79.18,23020.0,0
2023-01-07 00:00:00,100,12.9,84.54,22047.63,0
2023-01-07 01:00:00,0,11.7,86.84,21757.36,0
2023-01-07 02:00:00,0,11.4,87.17,21107.3,0
2023-01-07 03:00:00,0,11.3,87.06,20746.88,0
2023-01-07 04:00:00,0,11.3,86.28,20846.48,0
2023-01-07 05:00:00,0,11.3,85.73,21500.79,0
2023-01-07 06:00:00,0,11.1,86.41,22293.51,0
2023-01-07 07:00:00,0,11.0,86.87,22720.17,0
2023-01-07 08:00:00,0,10.9,88.16,23517.69,0
2023-01-07 09:00:00,0,11.0,88.34,23262.25,0
2023-01-07 10:00:00,0,11.1,88.82,23081.7,0
2023-01-07 11:00:00,0,11.6,87.38,22235.25,0
2023-01-07 12:00:00,0,11.7,87.52,22089.22,0
2023-01-07 13:00:00,0,11.7,86.84,22042.96,0
2023-01-07 14:00:00,0,11.6,85.55,22428.0,0
2023-01-07 15:00:00,0,11.4,85.18,22989.74,0
2023-01-07 16:00:00,8,11.9,83.1,23959.63,0
2023-01-07 17:00:00,16,12.4,80.08,25683.14,0
2023-01-07 18:00:00,31,12.6,77.28,25582.91,0
2023-01-07 19:00:00,49,13.2,77.99,25224.55,0
2023-01-07 20:00:00,55,13.8,78.5,24767.03,0
2023-01-07 21:00:00,41,13.7,80.39,24194.06,0
2023-01-07 22:00:00,34,13.2,83.41,23539.29,0
2023-01-07 23:00:00,19,12.7,84.98,22479.26,0
2023-01-08 00:00:00,9,12.4,85.23,21657.48,0
2023-01-08 01:00:00,0,12.4,84.11,20836.73,0
2023-01-08 02:00:00,0,12.4,85.18,20439.15,0
2023-01-08 03:00:00,0,12.5,87.1,19975.15,0
2023-01-08 04:00:00,0,12.6,88.41,19879.12,0
2023-01-08 05:00:00,0,12.7,89.26,20204.46,0
2023-01-08 06:00:00,0,12.9,90.0,20773.68,0
2023-01-08 07:00:00,0,13.2,90.81,21386.34,0
2023-01-08 08:00:00,0,13.5,91.79,21550.1,0
2023-01-08 09:00:00,0,13.8,91.92,21086.86,0
2023-01-08 10:00:00,0,13.6,91.13,20694.7,0
2023-01-08 11:00:00,0,13.1,89.58,20397.04,0
2023-01-08 12:00:00,0,12.6,89.58,20412.41,0
2023-01-08 13:00:00,0,12.2,90.26,20885.56,0
2023-01-08 14:00:00,0,11.9,90.72,21545.82,0
2023-01-08 15:00:00,0,11.8,90.72,22087.74,0
2023-01-08 16:00:00,4,12.5,89.77,23241.32,0
2023-01-08 17:00:00,12,13.4,87.31,25443.88,0
2023-01-08 18:00:00,40,14.2,81.42,25660.69,0
2023-01-08 19:00:00,54,14.9,75.36,25356.89,0
2023-01-08 20:00:00,35,15.4,70.41,24749.25,0
2023-01-08 21:00:00,24,15.1,71.18,23733.0,0
2023-01-08 22:00:00,26,14.8,75.03,22471.11,0
2023-01-08 23:00:00,19,14.3,80.87,21160.76,0
2023-01-09 00:00:00,12,13.3,85.69,20781.04,0
2023-01-09 01:00:00,0,12.9,86.91,20600.09,0
2023-01-09 02:00:00,0,12.9,87.27,20872.3,0
2023-01-09 03:00:00,0,12.9,88.8,20899.01,0
2023-01-09 04:00:00,0,13.1,86.44,20961.07,0
2023-01-09 05:00:00,0,13.0,86.51,21684.14,0
2023-01-09 06:00:00,0,13.0,87.07,23724.0,0
2023-01-09 07:00:00,0,13.4,86.85,25730.96,0
2023-01-09 08:00:00,0,13.8,88.49,26110.26,0
2023-01-09 09:00:00,0,14.3,89.55,26708.11,0
2023-01-09 10:00:00,0,14.7,89.84,26688.27,0
2023-01-09 11:00:00,0,14.8,90.58,27143.39,0
2023-01-09 12:00:00,0,14.8,91.84,26184.39,0
2023-01-09 13:00:00,0,14.7,93.5,25706.95,0
2023-01-09 14:00:00,0,14.5,93.83,25689.62,0
2023-01-09 15:00:00,0,14.2,92.48,26002.4,0
2023-01-09 16:00:00,7,13.6,90.35,26657.71,0
2023-01-09 17:00:00,13,13.5,90.4,27860.69,0
2023-01-09 18:00:00,18,13.4,89.23,27763.18,0
2023-01-09 19:00:00,28,13.2,86.9,27167.59,0
2023-01-09 20:00:00,27,13.1,84.92,26420.32,0
2023-01-09 21:00:00,26,13.0,84.16,25605.96,0
2023-01-09 22:00:00,23,12.9,84.49,24088.35,0
2023-01-09 23:00:00,18,12.4,86.93,22642.75,0
2023-01-10 00:00:00,13,11.9,87.54,22013.24,0
2023-01-10 01:00:00,1,11.2,89.18,21523.44,0
2023-01-10 02:00:00,0,10.8,90.19,21160.98,0
2023-01-10 03:00:00,0,10.4,91.93,20906.33,0
2023-01-10 04:00:00,0,10.2,93.53,21215.03,0
2023-01-10 05:00:00,0,10.2,94.92,22018.75,0
2023-01-10 06:00:00,0,10.6,94.48,23766.62,0
2023-01-10 07:00:00,0,11.2,92.56,25493.34,0
2023-01-10 08:00:00,0,11.7,91.02,26435.92,0
2023-01-10 09:00:00,0,12.1,90.53,26848.3,0
2023-01-10 10:00:00,0,12.6,90.25,26676.6,0
2023-01-10 11:00:00,0,12.9,85.3,26715.91,0
2023-01-10 12:00:00,0,12.3,81.42,26874.46,0
2023-01-10 13:00:00,0,12.0,82.12,26416.13,0
2023-01-10 14:00:00,0,12.0,82.84,25661.43,0
2023-01-10 15:00:00,0,12.0,83.2,25591.3,0
2023-01-10 16:00:00,6,12.1,83.78,26415.85,0
2023-01-10 17:00:00,12,12.2,84.01,28199.65,0
2023-01-10 18:00:00,22,12.4,82.24,28288.36,0
2023-01-10 19:00:00,24,12.6,79.94,27686.47,0
2023-01-10 20:00:00,18,12.9,75.96,27089.68,0
2023-01-10 21:00:00,25,13.0,73.44,26117.67,0
2023-01-10 22:00:00,31,13.0,73.07,24621.43,0
2023-01-10 23:00:00,17,12.8,75.06,23576.8,0
2023-01-11 00:00:00,5,12.1,79.94,22752.08,0
2023-01-11 01:00:00,1,11.4,84.32,22012.89,0
